p1,p2,p3,n_pois,business_ids
22,22,60,4,nTPMxgaKjxVuI5c-S2lGiQ|23H5J1Y5rRMLU8dMxN7EPA|YIBqLXbVO_Ub77wSX9qAmg|CJJRMvWMr7r2MGhLg3Ij0A
16,58,38,4,lAni_2IBdJOUMGXYXSmU2g|TrkN92GvXWtsKvxu4l7leA|epVHdJqIFN0dtAiFvnVJVg|gKS0fS91JQOOTICdc2ZvFw
43,55,45,4,NjD-V9pdH7_V8Y8PGl-csw|4ethI9A0jaG7bhJmHy4gow|5TZhLeZKfuSqrz3rnVIUxg|vufXnNdvRl_Y0wAj_wLzOg
36,40,27,4,F6lNQPwg4gyg76wNyimxjQ|76e065wK_xyZnINUm07vVA|yMlOwZWKLJQ-ETtkDLP4RQ|nJcxdXI5MZ8dFc7_iBASxA
61,3,11,4,y7qvy9LcyK2hr_VcPBiPaQ|6PHXDLQCiojDiS1iCZTVAA|9n4LqdxVDc7gNW4gdvj5Lw|2uUd8aUbZorepmwW3j3a4A
55,54,35,4,_t_UwNkwAinJSljDDYvnoQ|oqQNpDW3yy_LoHj0zNqCUw|PDXjgwnd8QlhncC6tZkIcQ|FBFFCqsidjJA3_Lwmp1tpg
16,49,39,4,7Y3RjSc99a88oTMEgvazoA|AZ5sk4X3LQ5BNLxeGPaddw|hiP3H0wW45I0jZI7KafzZg|0p5Q__lOXxnp74afXHP5tg
7,55,44,4,68ThEdiK0eWCEgGEmV9Tng|ajGUFDANNSnqUoLvZPCcPw|VRGS76RTMclRUD8n3H30yg|cMSaJCOem8X9WGBnAIPrLA
39,47,37,4,WZEhrN61ajiq-7MuUCGyuw|an5Ok0CXeY2fMnb9iH4taw|MFdZkWM-ebEBgaCOPSZJMg|5WqN8-soSGAWawN9IGQBhg
1,3,41,4,X46tKBT7vTEGeaYj6GkZ-g|6pYdKvd0G2pHEL_lIeqaRA|v_scBvvSX53Dz2ze_nctoA|YMgae4QWClowhR3ZE7oXiQ
28,53,16,4,EwX4CUwRFwjO9oO5sJJ-bA|3WX24d4v-R1OK4xqrcVL7g|3FlUa98PjRhFEfmMkJlOMw|vdLG5B0Csu4CGrCDd5IFIQ
25,22,41,4,DP01l73-ZinNADAv14rfww|qPBf1UrJeuMNy2EvBlGThg|Mm1UbuwHILcih1TJ4pE2Rw|D29nUZF_33wCe5cAirHzZA
12,31,13,4,qot32tHVWZpiJibLTwQGyw|BFyfkA4u8tmSIvoZmEN00Q|gB9c_OMjvGrn36XjHArAUQ|-_0w82rV27l51N3ABkCI0A
23,24,4,4,5KG0RjpG933SOPvBExKouw|_YdvkXME0h2PNqP8yyA7Jg|LIF7l-f4etKxOToHkg8PgA|AWWAiEideKaYmgSblQTsqg
58,3,33,4,jT3-YA4x2uhkZwChbWdFpA|t9genPFreMXsZ-znukJHuw|EPIsho1lUDpgsKKsOQQPgQ|qVfXOR_ZQchCCqj5VRz8tA
27,52,44,4,6LmJ1077AVxEMn4Ce5ZSHg|m-mAb_m76Esgu3rlSkGMuQ|BaSwNEingTmrBw4shffK5w|m8O_40RlYTs1rk_AOnLjFA
44,22,5,4,qqX8KlCbK6uWEe-6bVPa6w|DeGqvsBOXXu5jpSaQHjksQ|wyh8nZqjR0D_t86F3v7oPw|WKaE1xXMuZEfDGC9NY0eFQ
55,22,53,4,H1zluBWeIFkOamadC-j5MQ|X5irOgsp_G-tVjBwzQ7jug|J1VkNgVP-iNNZ2TNgC76cw|CYpWfYEed24PSYHwmV5_tg
43,31,34,4,849vV4133tI82lNWCZinOA|IjMs1n7UelI7ev_5IDl5kA|gIyxaT9tvxMUZDH9AlmIYw|iodTT7_XrGM0RBBWDPh0WQ
37,40,22,4,eKRGSCTYtYO3ltC69jZrPQ|CWXgDLJSN5ZMhrm6YjKXNg|-XIkgyZ3Uk1-Jp3zBFuapQ|3lZIHVHrWHTEBPgjUpoZ6Q
22,3,33,4,sIznpP5wyo8foNJMGoQCHQ|2ak2wvRk3YMfVK1QG63eyA|YA944yzY3kAjU0UTkZPw0w|TJ8MW2vXFgdUcEv02r1pqg
37,52,44,4,7YsrfPONeC5VC-n5N1gb5w|uJvTBGksfErVDSOeBsmOyA|JtAyaKWwnax-Ag20WXW10Q|hgyKTNWEP8eeTdUm61bUrw
52,5,20,4,XGxsV7f16mW051jsEafAQQ|bfiO0n663Ej36svzuRuVtA|GpEEc2ErQ2TgQk5sGYx9aw|oHiaVt8SG3EgVyyJlzhlwg
58,3,15,4,UjGTEhQbesyleypubNyqqw|-6AjXJIUlbGSUohUzg9-iA|suFiYIZJz_MaR33LmUAzEA|fhO8Tcql9zGIjL6gEXlBQQ
54,5,20,4,S0dQ8Vks0IR-PZPLoBHKRA|jHZS9GIhW7s9r4w5w-0A0Q|2EmAukTYm2mOBEIKEYBRNg|UrQcudvqxfozaFCwiCE-JQ
21,55,44,4,46_2e1hnQ4csLrYnhn6bkw|C_EtrXTygRX5RTUOKtO6Dg|xdc0TbKkHMZN3N82oeq2XA|fyHua7e0AnjDmuuLXg1cLw
9,29,25,4,QWqKTWQ2OiDgo3dzNkpung|1ap4i9AtWHttUdCiUcXsOQ|UfNta35H6m-z2xN9XFI77g|INzXxeWaJD0dXM5mi6bP3Q
15,63,19,4,Pab9VzWLe20vrdGn0rxNfQ|dhE9-buyVmegxziG0Qb6Jg|2_MjeYAW1c3k1a2UInx-5w|d-bKuEy4MTzOqeyhogIvqA
43,52,25,4,LnZvGYbqozanOSevcftnrw|x1CpCXik31TwTtMPMcrcug|7pAgxBMUjrVPH7xh3fn-gw|M-7oMEiSskwElF4PRh5UKg
44,3,21,4,gOnDl0sNbRLWqu4CwE8oTg|8B_xigUkb_HxDvkXVa3LRw|4TGIrdvZXiO-JxCpaaYUbg|1whTNrRcL7E0rzLYURJvmA
46,22,0,4,g1JcUNqh_jCx_kXoHg583w|jXlSAclDY65C7RagshC0-A|G0OV23-dZlDjTwgVR7gtYA|5WIkjB1c2JkwmqgqhbwzCg
12,55,19,4,-UgmhgFa6biagbAXEPpNhA|6w6wDhgTzteP1tCBvK6fnw|7BUz7T0CNQ5fQvj-nhxhjQ|B1lxejaxLL1lCG-syTBQPQ
29,22,16,4,s6CzgNXoBP98pUHuSY8JAQ|-CIZAVxbJ9RDWl9Xx9kzOg|kLQRUgXEkbus1xqsR7QgRg|Bj3ghHVtymOKMf_FFeu-Rw
46,19,15,4,HsBN0LiWQnbcltRIOWOslg|SEFujmfGZI08JWRyhIpYeQ|ve6DA3l08JvhROGdjhYviA|Tb-TrnvMd0iSA2AMHLyGEQ
56,30,56,4,nYdQzTgdAyCfWeRIJaI7dw|5CCWbCvlxPCX3kLSSFTfEA|GJWd5E-3vX9Z3C2j7IUrcw|BE02lUdypdL6JTByh1iTVg
36,3,25,4,8iWk2GMX0e4YrmH_K-zogA|B0e8jiZ_NAC50AjU9oH5ow|E7lzBLSNUwo7nP1QGMz03w|cuxsbyiHGPFUvbuuE2q02w
42,34,53,4,61RiTA-T02sU84FhoCLz_g|Z0UWSWLszjuDn3bpdGVMbw|s6nOfGZJpkZ3JplCO9lGiA|H4eTwVFJvjCL0asz94CSTA
12,29,3,4,pQ-oo8Bai2VuTqxy0bhLgQ|WVNw5jRXmaJdP1_r-gN8XA|KNDMUyeW8bSsLXGSNyQS-Q|iZ9fg8Dm3SsHa5BqXktGtw
58,3,17,4,mpwqMltxw7_pJjJELDLoeA|6mqfUzxWRBnFErvwV0z3aQ|lAnCT6ipJzKxFyR3fC7g4A|cHXF8mV6r0NMTMPZZXm5ww
4,37,53,4,fQXqQ-3pdDzOBGnZPr1qgg|5vVsxn9ZMhEMA1ceQfWy9g|Njui2GtNLJrJtTDExQAOoA|qIYZ8uTzQcBkdH-lC3loug
12,27,25,4,MoU6F7B9bSLG6Ykan-9G_g|PniDGhPSa_bMWA8gU2AipA|mqJ5wiIbrOfEpbahzTIl5w|CVK8ENkVyoxfIHdrupIc2A
20,8,39,4,ss1oWXeNNjq7bd2bZvR3pA|qBUXnQjOkpRPdJsVA3tvQQ|f83xbZRHJBKmxHuvqmhAjw|kLX06Frn3dbA0Z8xkjKeOg
28,22,16,4,7byebxnQrKk9bEwdp_HCWA|VndJMY1frtXpFp7QPsYV0w|fbH6tCBIDYRARQSPNxJvmg|X3EN7epXYeCBzpMAAOQAUA
43,31,20,4,YPLfRswyryjjW3VJa-SdaA|G1PbNo1yYxAu7G6b6sXZiw|bMMf5bjTAT8LrwhE84ZuNw|d4QFJfL5q4nguXfWJUphZg
21,38,25,4,BnffoBFNuGmNAksel7AX8g|hZyq5_bP6AHCPxGWapXS_A|L-43PIGGgYV6BoK-GaW4Vw|fCCHA0hRSfD3vpByE-heAg
15,52,3,4,-Or44IdY51Ukd618kikmtA|9m6GQp45QBEydlyE6DywCw|GZF6aC0nOhappc70jj5RJQ|9sOHuGGwb8uRVu7pANSWfg
52,63,15,4,7QfRLE_ti1yA0NqTWKLjdw|erz6oUEJdx787WyOlxMARw|dYinIkKBspHV5hSaukklFg|kQCJRWvfpiW1p_4hgwD8Uw
52,58,45,4,UQNQzgy32KycsODdErBUpw|ci-kujWfHzsg5zCcqYZLKA|4IrGZzglUUDgxfBBJKbnZw|ELY0HI8GDEx0jkmREVna0A
52,31,45,4,pnDavnO86ecVdnecksUW9w|l8VedGQFMLtTz2zRmpTlxA|qg6TJc2izTA52XFHAxdVjQ|obUkySQ_XH8eqvypSLDt3Q
48,37,15,4,r5LcXzYJaNRJHCS1TGs57A|MWRXvUogMXNJyCIFVq7_1Q|UokpxaLWQ4pKaEmlSPaClw|pgCwVL3uVQqWv5fsWk3w3g
12,63,53,4,Su_KoRa64akK19myzyK3xA|X1KTKksxwFTg_t21iWPMMA|c4ecEZS7BEmPhgSqzVz9tA|p-MSh95si_sDdih94gyKuw
1,16,27,4,v30UfHgDVZJSjLriIwnh3w|GpYDs9W3cM5D1mjNx6pxug|Z4vlztrocJo9WWcL5TFeBA|C7UNcd4OuXxOZUU36tBalQ
29,22,17,4,NXL_hNxPiuarSRhNK2Qm6w|Tsu0y3A9jRb8hZmQPw-QXg|IccxkISZzU6zycUBCKRflQ|KLMmtgxOWBVdF92g2xsABA
62,29,45,4,DOl21AqtT74dUZ3kvXNNcA|EzjysPg2-lVX1E0ibStUXw|SGfnHZzhu1H5fyYOpkATHQ|yy0n5-SHXZWgK8sy_0dHpA
7,62,15,4,HuDNHqKv9n1mWpe4BqCnwA|i1SP5YzRjIc8s1O1tQZ6fA|9M7LpN2FISuihc9Ad0makw|NMrjPhdqWBn1vRvaNg5GRg
35,10,22,4,FzrbnV-9y0LkksceBa863g|Z-jOXWIaHaP1KG0cLXTkLA|EtR7fUoAPNcUH-j8aXCGqg|yNRUWE_0qEBdFuI3OjBdMA
5,39,39,4,Lro-qULT-oa4Oz36p1yTwA|Vj0HxkVVQMgM9n1QKGvThw|45qdGcVB516AzDYyPDiY0g|Y5bhZvSbmRU5sO3aEzIR_w
58,22,15,4,Tr1K019SoddjZegRv7vy2w|LDeHaPK7ShIvMD2zrwH8xQ|nAgklYYG1ePyjXqe18QNRQ|llS_DkUsyWPzOhOt2yyxmw
20,3,39,4,ukpPtF8UMRshZ_216N1YTQ|UGlhUJCpRwhvUa8t1Gkr7w|eMNs566mbPabyLvWYuAfLA|mZe1FiIV33qU9_Xgm34w1w
56,57,5,4,bfv9lnhfwxSdJynls259Cg|JMm_VEivWfEcf3TsRKfplw|OOVV2JjUjkZUlsEh7q5DCQ|Fb6pH53eHaDI8bpjEFrSHg
22,53,42,4,4ijvtSMdrgze2USbJQn2Og|im5KFKRQB36c2Z--LKCdTQ|sI1uXz341rPHy6by3hxURA|GCkkrW4vzgk6kQakNDTGbg
18,2,16,4,BpIwDr5mG6wG5-Pxu3yxSg|jBwfTPuxHgyAhsfTUONXdA|woNKqqAki96qvJX3JONQfw|x39G7-aTCVh-972fgogKtA
45,3,33,4,Z6WntA-h-vBAQ3Xoe2Xy6Q|gDg-stv1rn0I_AyELp2zNg|p6BHu9wwWTWpVgGcnZOQqA|kpZqQ7jjV-ETz4wY0MpJ7A
0,22,8,4,mNNBDRkF0c2oGdeKVpv8rA|7eAV11sG1PVlbtlfyuO_dQ|dnGCBJ4ZughipTqmuh5xQw|SSBsKbKd0VAIupsjDGmmRQ
21,27,25,4,KgozvZ1UFfXuJToqe8CfQg|QXHTyjutAlsL_esmT2vSqA|d48Xrx8MhGtdaLvhcYzNWQ|jh-Sg2S4wlelkifvhjwSlg
7,27,24,4,6CsLAjWXFlLpErBZEmGQ5g|XvFImQnVmlZnSCE9X36Tcg|MIJ1UCPQ0LMh7D9U5PGFrA|gWV1k7XO9DSAodAlanESFA
46,54,2,4,rFX9WHuPEb5-cZ4yN1uK6w|YDRFEj2R9Ua-c0j46HCTPQ|HRdeb1f2JYk13-VkXKeeww|bSq6f-qGD0ncnU4Fh5yD1w
62,5,0,4,Tkx1AiQarmw0zc50GibtTA|r_oscENLKdrF2KNyWP4oow|8P8HIysyyGbG8_94cG1Jyg|j2hzwWttoIQe-g__kTH2AQ
53,29,45,4,QvjY9esYNRMe_5kvT6TC5g|htfwEs8RMX9S0xCDKK_UGg|Ri_k9eVAKZPn3qH39frvWw|M3XidaggiVRg2g0miuBn-g
61,3,15,4,sXSGezktRDQpR6BvM1LseA|QPl9wksjgU8t2SjvSCBx1w|qYTB5zSzKXGHOv-XYHKiHg|hxztzzzHpUviu0dwdHM19w
5,27,29,4,wNj6mfivohSUpwP5AjmLoQ|49wcB-ofwY20ggk7Kd4rfw|86glJ3ygYJV8HE-FClONsw|_UqbqUREVLgjYu0s06HWJg
63,37,3,4,kEh4Wk13q12PEbjiYF9CBQ|V2yL1kYLixhHtHtuAcnm6A|LG9ZXJlsedUyYR9SBuq-rg|1k-jn75foQrO-YLy6gWXLw
23,42,4,4,YvPNkMeeKmilYrGW-Akuuw|AdSZfKMp4wMRf-GO1cPOEg|-5jh7Rgm_jP2SclLrZG80A|-OPowcQMNgdjzofWhD9uvw
50,41,29,4,6JeOgP-NpUedS4u5Iz3qlA|hzXmSzmBqgvEkivy7-Mc2Q|N177sRwTB3qHaiCIPdYrvA|Slcy2eFMS3cwwAfZls71bg
30,54,47,4,-Xbd9fxhkZtKVmIUi7me1Q|wlXbnp783kdjgY9hXOdYEg|usjoCLqbwVNeogTY5tU3AQ|sXVPF8-hZ6k8zK2d1O6hNQ
26,40,53,4,HvmnXUubTdxHK95SS0QiJg|j1ksm0IwqRlDeUj7hkPZYA|XfffEIx41cPIP7lgGitJdQ|KFHGTl5rhJWaUUrfr5q8_w
3,0,38,4,RYLGohzuMvtADK19ZfbBBg|_MU-PDD75XolYe0BKcIiVA|i9B7FwKJoXYiBUSKRObgBA|pFILrIntfcOc6ekPd6m6lQ
53,52,38,4,roc-xyyzN5b_nImb0NdRLQ|aa0xi7fgFJyA4qWux6vz0A|xMJVdJLw6b5_DfJQwqaHcQ|mLf2ly4K1d27Gd81UHtBbg
23,10,56,4,E-zz8gs1riWX0r3hxAn60A|_tqPmZtjpuK1XpoLdBOphw|gPcRKxd7PsGL6LoUDFbF2Q|mhCDgYUsi9hYXaaK5FwItg
8,11,47,4,Utc1KFuFQ-wwLiUTj5FvmA|JbyHeQe-Ifn3FPpp0LATwA|uI8-q_D1pADZy8g1R1UP6Q|lDJsJI1Ixe3tjPxoHC_Lvw
7,52,0,4,_FlhRk9KjdXyE0sLxUdEBQ|XU3Fe8I8dD3FaOmzAQXLnQ|lvy7KZ_2FpxLgvsqlADqew|K7KHmHzxNwzqiijSJeKe_A
22,53,15,4,VuOfGMSMFGtwWF3-DxApyQ|MBXWooDbmhwUYDe8HWVRQA|hP6QTyULhqUwr7ScFaiMQQ|-5uzjjKUA-kt81j605d5Jg
17,39,18,4,fBxjd0SqSJezssqC9zJCOQ|OKmwUmfWO3e3ZpfzhpOE_g|502_oIIGv3G7ZHXUeMiZvA|9v-CkheflZhvHS9QT3-S6Q
55,3,33,4,9xgHivXmL1Vzaz5P97PzCg|c6tlkzg9aKA8aGHvBC9u1w|PxEjGVKN2FqsDI7NYYn6kg|FlRWGkChmDpPOY-lTaEIWw
61,3,35,4,06z3o3yL4ditpwjINSA39Q|U2VoQtxyKir6HME18yDMuA|_k4vMisS6eCmp9hrvVArIQ|AZeWubeGf_BdY84nxp5X5A
22,22,0,4,QsqhsD5d0dMxYoK-ciTgdg|y4ikdNkpUAU19Za9WInkDw|vqzNQflkHpPchC_SVq8gTQ|oZ6TD3rkhTjzBKrN3FnLhw
11,40,22,4,zczhm2kpHy4MKKW9fmSdFQ|cZ3a8jhARdhfxJGJuu28_A|Hilkfh2JgsyxSWrlqIyAeg|TY4UT7ZHW9cfzxvna4mnfQ
43,58,45,4,Gr6nYrQ_-3p4LcE4M84lTw|99e7bysta1myyrQogFEWUQ|mUdjeVjdsiOQMBK41x0Bow|U50T86i8wyNWGWxsP7GIRw
59,55,25,4,TkaYCVuCOTjj5zAHiE5Gdw|R17gwW6zn9ilslbdvKdgsg|6JFMbFYVbl8ufz74NSDgOA|pQNkUQwI_YXmoukFlu3YoQ
19,10,56,4,kPnpaRR4Eed4xBRoYqr-cg|1YbHnoddvsGXRvhkcTRkiw|9o24I4GqjDBQQa0vK68cXQ|wq752-80E0Tg2q8donVE7w
8,5,39,4,ppgoocYga1HPYL6lsIZvnw|VEsI9_aDFzIrk8wh0QCOAw|mfBbcBaOo7KZsJ5JZBSeZg|LsABs39yNN46P_qVqYloVg
0,54,33,4,CPpZTp1Lezhsfan8SgJs4Q|9UD0Smup80sh-c7zc9ySdA|b6nhar-0ecQpIz6mlvr-Jw|wAuDCL64a2D1C7CEPzsZhA
20,54,43,4,0U4PsGJynuzEBrEn1HaU7w|54VKJOMvaUkPE0ZjYk-6Xg|KUHuylryakAeMPUVkZ5HxA|sFmGnjy3JrZPBcpNXgOlDA
59,5,25,4,iX-B-N84nktxvhSwTYSfDw|YtSqYv1Q_pOltsVPSx54SA|VBONwHcqkxYTHfxmdKGhkw|pqN11loWgNHqSWxESd4Uwg
48,54,49,4,5HeO2Q_tKt8V9jgthPOnFw|f5UrgjKQtZdvXPEWkFrBpw|u2WQvwcxkt9J0bBc-2Zk2w|YYP6YG2G_hn7PiqjS3ji2A
59,5,3,4,_OgwyI_0mGs620_ZfKgzbg|aa8dyLuupbMRyexfCRiLIQ|jS3affmkXWrBnidXA-DIfQ|QX6qD3JEopZSH2SQsmObxg
46,3,58,4,Gmj3Lrg0wHaJnzshCxNG_g|If0EcO2DAJl4ojvNmr-NBA|8CgkoWyVbwX7D9OMdMTcIA|v4QsKtLkKYrZYrqvivmsLQ
34,3,11,4,iQMGNjgTqZWhgDH_nGwKfQ|YDlLWQ8Tu0FCIQxEWcaZGA|LPZz_elCEcTTBokuQWDWcg|YhRL2xPS-y2h90D2L4jKBQ
21,55,53,4,F8yozE3NWnImNApHO347gQ|M6qDX8HZS7gOJ_pBOAih1g|N_6lpdW1jhAx1EVcHJPK5g|6Hn5DT28C59Q1rzFgFhGwQ
7,56,3,4,Dv6RfXLYe1atjgz3Xf4GGw|u-xGrOvBv1bxtpAHk-SZ5w|8HAs-c3bh_tr4ggiYAlZng|45ClmqPAagmNvdUojFULZA
58,53,15,4,E3V6zb2wpHEo-1dfpIaUYA|OOB-Rd8HtW7Mfj154dFUWw|-qAsm0KkOERjvIMUynPTtA|1yJPs54BqmU46nqI1Htuhw
31,31,59,4,uUYr4mxdptgy8faIxB-8Ew|wROKil5dFcY24ie52nzVjg|kquD6fV5OclW6Szn24Y-Gg|xFkINhOx95KPIGvoGRzcmg
55,19,27,4,rOQ6I3QglJeXev8Wsx9hkw|kM0CewxK3Ize1SF92bfJYQ|3QPAh9VvYNTnqAFgBeBcng|aZuB6Mvm6nid8i6J9bfDog
35,40,49,4,KJWfjy6xcbIEKJ7vQXm1fQ|_mgr2f0VNdu6tGT1DghV_Q|eUPf2XQgiZEVRO8-5RrSng|1Q9kJXg3CzZQVFNGv8swlA
21,58,0,4,lPOS2nfG4TuOFQmBEOiNwQ|yuIhKvOjgDbYCkgw-j55sA|YNzyPt4RdhDGUDlwxFtTQQ|or4yTLBsR0iXUUrDIl6oEg
17,39,16,4,R2sUttu6kl5on4k1khkDqg|0dzW328vFS78FjYMA62tRg|oGl-gsxNk0z15ucwlB3RcA|gOS6rbrF6E42M4Iv0rEpZw
6,5,5,4,E3IjhZlqCZG1-HJyWTqw1g|uVyohgIjld0qrQOPv7mXUQ|Je10gqBQIqSvYNS8XGrYnw|Psx9NiBwmK4r_j811Mn6fQ
34,42,35,4,ONUZertKOOImiyQG66Z7Tg|2oNlM0ANjE8JB0jEwY-mtw|qKEmQbAUTBkbDLl-XfhIyg|0kUdO-fSYai9pVaRFrFCeQ
56,10,5,4,6bFx8j2KqPfmT0XEUS1RMg|wnsvzUn2eqJqGJalrJiT4g|5YvN5c8-Jn07j7ywazsBBA|u8wxP8s-jr0KCZTfGMl1UQ
47,20,5,3,s_ypQXJm1d94PfmY6JLzRA|CvPmb58eQQbhL4BHQ0u02Q|LR36pCDNMp08zRLvjGYVjw
18,5,16,3,IvAa7PvfOYl0xRML5W3ebg|jUOhse36Yw56KXxGmva2Ug|fDzEUces1P-phJMdEngLOw
43,55,20,3,u4yZ_V4JA96c5xqJCJbegA|lFYqN66bnwx8MiaIAtesoA|RFYlmTjgwhOsm7qJwW1G9w
44,8,17,3,sMMkN5m-7C_gF7wGOZn2bg|vlKGv6VOoNVwPDzqee6n9g|QYBcLH0A7ZFO5-kMYxiloQ
56,57,60,3,Y0K_uIStPcNYGK0Mm9f4IQ|RbjRDH7YDUf7-9F5yMOC4g|RcE9LYOyYjl8K_uje-24Nw
1,45,20,3,WfjsGrbSIswLMwGtKVNcwQ|hPu9RUh8v3WCFhJQu52VzA|5YFVP_hmIXyVDU24sTKDxA
21,5,44,3,u-mjpAKElhdZ-ZqhEjwcPw|_PvljXZHQlUmL8SuOXF8ug|e4iAF4nM2I5CUulBm4OrSQ
30,54,26,3,wpLrLT6fGsStEZkatC_k6w|c1c6AK8tMezO-Z3anZWCOg|GqFDqjsoyLGlxMJAWHjFmg
36,19,25,3,6I_DA3uqOox50rBvjrQ_-g|toEYTrafM81UMo2GyCSxFw|BzYlrtKVKZ2YZV5mCMXBuw
49,60,25,3,yZP6Z8sbDpkeXyjNMDiyDg|TVicVvII4Fp9FtfEc8RBRw|RPjJzbiIedTvwyie7Ejl-Q
39,40,32,3,kR4tXc1fLeR2QNu8cMZrEg|-54X2p-t4_toIoem4k_SvA|oOO2VUntBvLTBDY5zOK8QQ
62,11,15,3,g-mnsod42xN2y_LdYpoORw|CAMIAMKJMaa9ivYyMsEcDw|a91F98AJr1tvjefU4eRv6w
21,2,53,3,tVDGkK9AVU0ad-24Phrahg|wPSQ2EGGlpTpjC4fsICQsg|gdklkhsq4C7KANfnXaTlWg
0,3,35,3,T_RxcKeWnU7s86KH2qLrbQ|hRQC33JCm9CunG6fJaMXug|L6OMHJoj40I55BaRdYxTRw
20,47,47,3,3Ag-nKpEIYcHusV3iDYdOw|s-3wrVMDgwj-Ts-y4BpG3g|Q0PURWx5cmU-VX4d-GNxOg
54,62,24,3,12rhY0NEtsiy_9S0oug2mA|7rXZnfu2QJBfpp44B8lq5Q|woAHqun9kl4U6HuJUeRqCw
59,52,8,3,BryQISFnkCdcJET-tpAx3w|NJe5fkia_63rdKXRdJlmkA|WP9GAuhvmUhm8MAxMqhgrQ
58,22,26,3,V8zZ4f_KxOS64wXjH58GtQ|h6QmqhEBdTjIEAdQ6DEPPg|27AYMHTMgS7UIkO6M1KfpA
26,20,53,3,ifxZ_RT_TSZwdCzI2FS22w|DBaRIJ-g0ydlMO6xBv7p_g|VlXdebuuVW_6mlhXXx0Kfg
61,54,53,3,yh_Rgiw_GPR9ZJWQjtDJhg|WzAi9U3CdzsVnvdhKaqb8A|eFLhp3y2BjuZAE7cUZB_Kg
28,3,11,3,5TPd08_WpGUpUIuSL3iDog|goyOq9YY_IeKINMppe9Pqw|WMhwDub5KIuvGCjXH0fuVQ
57,20,53,3,mWs28Coh4CRcxorUezApQA|r0v7afVT1OHM6y_52xFJ2A|mX0rpBrntRi5FX4gZ7tKuw
53,7,3,3,y9Jpw5Koli_-dGL0S5RI0A|SOsjW1JARmtHUFtpFlp8rw|97SR7RQPL02t5J41UcZ4SQ
46,36,15,3,b3YIPBHXoyZU13-HFBJv8A|NuxizIKs6_4YJrWBjt-Apg|tdt-kHYKKigMWGGN6ynV2A
28,1,14,3,iPSPcprSnkLOuL1Ns8UZZA|nnj7qBkatEsflXfnPzsBZw|wlmddk9BEW3dnxuaFwwjaw
36,36,25,3,MymLJ21yIMrotlJiXbd6Gg|vvMG0sIw2Yw7iXaE14K46A|PdBwl7tlFhOBR3p4kMd9Hw
15,31,16,3,hQm7205omFcZQt7wu8vLQQ|RrrqJ2XY0CXNBot7zsdXPQ|8j5bQ0nDwoGiFaTQDNCQTg
52,7,24,3,fdNvkw1Z9L6TkLnfX2LtEg|3ncO2cRVLEShJ_c2RkGmKA|h7Tt0R2PmopRHJ6oZonuDg
55,44,53,3,ViO6ziYwKwdVTNrFZz0gDQ|BBQg4nLtw1po64JVfm6SFw|eqgkVnsf6WWqEZlm4xXtoQ
54,29,24,3,I9DCtzUgR4gamBFMVsdY8g|Ldch7Nc5gaZrhcIRd7mcjw|pm1bStJuol5XmxE_atZhCQ
19,22,4,3,C73qKghiS8ZoFM6E9DYkQg|LrCyYoNvb86UiDVXVV6bOQ|vc9FdBs9ApeeiuD-CjqJbQ
44,22,8,3,Vw2pD0OUL2AMHL_t_D_U6A|yqjA_Sd1c_aYPyaDyz3wbQ|jZNURvrGXciY9aBpl6Z-CQ
25,34,27,3,_fCpxyDgYNULXAUEbLCDHQ|-FSNRWP_3twzsH-qliHcZQ|ilms3tyoWYHDPo00lmrMOw
12,55,53,3,2l2znqydic45GQfgCblQLg|H7ViV-eL_t9XgOA8SeJYYw|LaTe2iIyih62D1kCQ0hflA
22,8,15,3,bZ2qzaxhcvanYFodvyzkCQ|FSUqkhjuattf6NmBM1FMoA|iQSM26cnidO9d4O3jyq6rQ
36,3,20,3,Pxrs5aY7xORQKTzT-Z6nww|EPs_rI2_l5C3-iXTGcR9Vg|3O8-GYC2oOmrJz9nuFjaxA
25,45,25,3,PLCkzbVa1JXpc87SoHiOgQ|X2JkEvWPO7_dEPHne7qJKg|mK5gu18whrKEG8aojSzpbA
18,46,38,3,YuYvesXrRf1PSp37a5IwUw|2BeDv6iW6L1BMxjAdDq_ww|W4aXtdp4MVjXLWIG7aGsUQ
43,58,3,3,NjSLlXCI9s_I2yCgPLBb0A|qBwOLby0sOJd3QG1o76W2w|QfBSk7-AyvvGRyHC0ddiGA
1,61,53,3,0y0qPSILVuwmj-hxkJJ0Bg|lEIf_o32rRWcpAeV6pshmA|WwycApucrNV4kFMvIxlknQ
62,52,15,3,RZtGWDLCAtuipwaZ-UfjmQ|GmJDCmDhtKbjofeO35yBrw|W6k6b-bUaX0goySzl-zgTg
62,7,15,3,bSWL0YxfawjS03_g2kgujA|SPEXSaryxJmVpy8QoRz7Tg|hT9weRMZuJjl6Ca1EskmNA
42,3,51,3,qrVCN6M272dDdEKPB1E44w|XNqXFyK0vUSBa7Fk8Lv_lQ|uXEfRkAehdp7peuaysddCA
36,47,25,3,UtoDS1N5MV20A1F2MxH8Ug|3maqld7j2e5GZ2SMqUqHyg|ezx3NdQHaCAxmtRje5sz9Q
54,5,13,3,-t5dx3X0O63jCUuFEd-FcA|AFe9CAVwXMQe1LssZ-jJmQ|N2tq-0lhGucwixmXRHjE3w
54,49,45,3,2f6NaQVGTM59OGvsdT9pxg|HxX6dXDeAOpkUPT4xT1wiw|0EpCmB1qbtH6Xh1RgBnQaQ
