p1,p2,p3,n_pois,business_ids
3,87,63,4,aVRVBncwdK3GrqLKLFPKAg|DA44mAX_6Hq7SaPa91m-cg|DY2-gIyesL5S5_DZM2TqeQ|1kMT0Sb67WORROJCPOuL0Q
99,49,92,4,SfrCpke2fi6nynKPms2jZA|EfpQ1gPf4GjXs31MyrFWAg|ppAG_3wy1mVtRVGOvLBOig|nA6zjguOkl4bYNv3deSbUA
23,72,45,4,vn8O00X_24FOLSTojp4Sdg|F_spp-lH3b9Gtn7smRPXEA|K7vT-aZRtl6V4IjpRXaCNQ|NrgXhmNmD8hBjQn8urxQCQ
76,73,104,4,Q-prSTdggNlxAEFV88BZOw|1UNJeHTsS7WS9RxRzHw06g|amqruwbDGCcyu55p2pTjMA|ZPFdJgzPjEUM6BoFfoV-ZA
4,78,72,4,Vbdk80DwTyrCYBoEIIyMGA|CcP-Xzb9HdZU63yW3YAVoA|NRK4ZisC26RCujS03k_CNw|e7L_WgUY6kXqlkspUkUHzw
78,14,25,4,zBOy9arp97nuwKuTal5Mkg|OmZZS72yQcPyqEDPCA3EVA|AGlh4ZDv6jnoiYfz7At9mw|7hwH3wiWB17U9Nw4EjJo0A
84,119,122,4,9TPek1DI_El4uu8ltDzfcw|7eAV11sG1PVlbtlfyuO_dQ|4VgCffIuFrsANi3p85hceg|yoQwmxZkg1-OH5uH9PbeMw
119,72,108,4,XdmaLMJE44rg75TYlOACVw|FKECa722YgWl7y2qUUx-xw|xMg1u9IrHaJ1K0VU49bqyQ|AbTrRYsEUhF5V3q_WcpqXw
10,89,125,4,Ch2TWEHEGgab5Ec-Z_yM4g|XrVPT0w1NKaoHDdQhEekjw|iIE1QV6JPA1yJ_hM_G725Q|hoQhoinqBiNujYngk237EQ
4,54,65,4,6F-6mFFNw2YXN7lD_Gukcg|hrroi6mOWjIZb0qaMMh0yg|gWV1k7XO9DSAodAlanESFA|P3bw4h4kCaMaYqGGNLt3Jg
54,18,108,4,xFbdXq4NZ6I_ulCcNEy8Qw|_Mf6thZ3iq30UP8tnkYeRg|SYt5vLiLkNCkYfN5CCqVFg|kjqhiQqdUuiC19ubuw3Qxg
18,33,92,4,23H5J1Y5rRMLU8dMxN7EPA|wLzrd4ulKXJN4s_CzZAlgQ|zdvUHIeAQrDcTWNT7GWsmA|ROs0p-56kxQL2lgV00c0yQ
9,110,97,4,Bih0eT_lbbCUwKmGYpX0hw|E-DcL1u330qwvoxXhipmUQ|Bmh7d4yVxpgLPQ8KLcy_4Q|663TbE6U48Fj_4WgAh-W_g
44,127,62,4,vdpxxb6fxjYtJMnW_V0GZg|lgSO-bzx0USaPe34zdLyCw|WllnLf3kBK5lGyPoKWICXQ|7Z2Xr8yowbTILokoXQGU0w
40,76,22,4,YWfOxkw6ZqMOsVm3hsv2ig|C_0iYuJI4uCVM-fC4AF7OA|l-bq-D1Nye5PLvh4md8SWg|jpiu8uKDtcAzW4z9vAeeoQ
121,54,46,4,FaDboHLpVcN01oL8EYTX2w|7glaDklehs5KxuoCmR9V1Q|HI3d_nxaFBIq5SbJo_7oUw|qBlNMB4wo_NZuNM3R6t9cQ
66,18,81,4,_Y_LQoLF7zS8U7nAs0dz4Q|ps0bd_rZ-IVBoV_ayQizCw|0iVXOxmY96LgM6sa5tg8ZQ|c03A95ESCbxwAtTATBPAag
1,4,118,4,d_FmnBZFb6o_1mFZhIRM_Q|cgSDm2SJONSeXBED2r-cGg|f03SYXIT37YmarHDZd1wMA|0obzlnnuK6Mf0yc6aZBu1A
110,108,65,4,2SYEGA2fZLdzZQ9lmIfM5Q|zucC7rHpXPYBu7aEqj0NUw|vufXnNdvRl_Y0wAj_wLzOg|XJnTY0wG45x9GBrgfNpkCw
106,76,96,4,8TCKKnWkMUdp_7SU2NI75g|bRJLyB3ifiJXVwUh9c2UIQ|Gr8fjNtHJHtiaQblq5cCuw|1AaipxJSx0QlzAbjSjKVTA
25,73,126,4,PYUI1OJVksGUbCrteU68bw|17MK8qagV374AuUA4sXuIA|kfpwO_cdVQdTh2_oMDZ51Q|WsMl24qIbIJAZ9rBPrLp4A
121,74,8,4,h1RQEy-kVBy2T9rMlp5VIw|h_NMnqT_HGZbJr2d8nDJEw|ZUp2DI8r1ro5iY3ldR6x6w|Ct23NeSxZrayJd_n9pkK-Q
38,19,80,4,ViO6ziYwKwdVTNrFZz0gDQ|nLFS95TBQv4hEXNt9mLwqA|IKXioGicvU2I4atIkTpTEw|JE7SWXVgY73azAd2I8Gq1A
83,54,65,4,ktMvtPI3TBkTOpSf1sTXWw|zJArQ1uARHmSDrW-ftRV5g|uHhnnzDTPgjBX-THV_cCAw|5R3-eCIk4dRBtXo0A5MAzQ
127,93,118,4,io4YNLvABJrFraEwtQBWqA|sBZClv18j7gr1HIGIMXNcA|A9El2DdT9Qx2tfFc_f279A|BzYlrtKVKZ2YZV5mCMXBuw
116,22,62,4,qqX8KlCbK6uWEe-6bVPa6w|XF3KL8d2LM7nUoo6UsmVLQ|Z2hjANoopPaPIut7h1hADQ|a4dtv7k-nOoohJxF5maHBw
26,108,39,4,WetGZHi6Q_A-zxujdzjVJg|T-W7Zn6hd3ChwseyccgZDg|0ijmmbTvd8fcLclFVdpIsQ|Us-Igy37l8FT-H6ukKJ-Ig
83,18,65,4,R5PDWmEnLX7lDSEPfF9ZWw|mcC5K0YNP2npx5HSyDgofg|oQ1RYrpB4Vf821L-LXg-eQ|UaJEbU86wjE-5cUfpTTEEg
56,4,83,4,ItxBRdovLG1Wl67DOr8_3A|spr67xGmXtCME70IQ_ABtw|Vxsq098z903XRXBq4IZWTw|soNYYxlzBldoIQ5RP0A4dA
117,54,67,4,MbKhuO-4uYPc0NRZDRWoew|K6hAv8V2cTuXQtU3VHAD6w|GWv1-6HFvZf4cOy1J6_CKQ|r2Q0R0o2ozazmsZb6EiFfg
42,114,110,4,xKobpA4w0P_J2jFMP7wcnw|bvCP5AUnA63vPzuLXD_tbQ|b2WN3yA79dMvCUMywM3I_A|uqc5jOWOiPLTPibyy1yI4g
78,59,105,4,GYFDgaBkWnxepHoyJ7mWAw|7pAgxBMUjrVPH7xh3fn-gw|lPhKez2cp4T5h_fTWiTJZQ|uJZgom8HpK74xz8IojpT0A
11,108,65,4,rVfe1LHo55A2fworkm_jVw|NFzfuIFghE-HnrodHpaT6A|9Qe5ib0bCgRITjYn-iA-Bg|K3RURR9lIEE4JjOaPt99zg
34,4,13,4,24AvZmbQOjUzmpH1TOuDGA|r0v7afVT1OHM6y_52xFJ2A|MACqP6DlXBwTsXOhp0C6AA|i0sRilI4UUGa7IS8DAbQqg
37,4,96,4,_LtJsAcsygWR54vxvmChEw|8dsa83SQcAo0p3A0JPMs9w|bgLbOwkQ1Qelrd_7OhVXog|UypZQjkKLWf6thQcEWk5vw
69,115,105,4,rwextTfRrg2YNoe96SLYoQ|u5KVgQMHi5bPwPSVUkOYWg|JYgsQrCI1P6iObIIqyD3zA|PNUlEKpol0VjT7rjXa10_w
2,94,29,4,Q9T9PKQZSs571tS0lQLoIg|6PStPuXfwZz8VcuXWxNi1w|oSdgCWWlUI3pv1DjAADmXA|jolbq-Xux8Tdh_dxmD7M6w
118,4,82,4,ra0Xp7uUxkdVxawtdZSrEQ|s5wxHX-OEUctxVxgwTbvpw|DzDzosJn3MeK5QyiZPMOSg|3DFJuwPDIPbEUwA6Tp9E6Q
31,73,25,4,eFvzHawVJofxSnD7TgbZtg|zMLA0-Qd9_4nHvovBaAMzQ|W2gSKulDUBGTfcSDk8kNvg|flfkAssP0LzV3f0HSUhQAA
66,108,105,4,BH9mTxgmNCdzoeTDGwcMJA|fyHua7e0AnjDmuuLXg1cLw|7y1zIK1ZtkkGIKeRUobThg|zrQAj03aHI7kpmAiyKcKhA
61,74,118,4,ldTsXru9q1V-aC6iM7BH-w|rnecTemi_wnY5fjBng77Kw|g0UI4VuBBTvNow0-HW58sA|U7HYUH8SqZO6OQMNKCr5kQ
32,106,100,4,yIw9cW6siE-vEVYyC8KMKQ|vg3JmN8hAiOV1suoxTi1yA|piTT5OuV6ePIc_awSG0caQ|s_nwnE9IDzSolkPp2fD9PA
38,22,62,4,3WX24d4v-R1OK4xqrcVL7g|Vz_KIz6gWmtMKbbDaXO-Eg|ll8teHr3gxgNtbOnWbTTYA|1MzQZ7lSQ35_ZRmrTGRC5A
93,51,36,4,Tozj3jTcnclmQKlNViY7SA|Gr6nYrQ_-3p4LcE4M84lTw|Ek6iqYGdYtyltAxVnhtJKQ|oHxmQ83FfYbxA_AA72aYgg
38,22,80,4,JTE5cXgwmTnoC7p2dfHjhA|D65f1izTlcBlUJmH4iQW8A|CamMWFlgtWhr5ucQOEV7Zg|Lg4Hx23FIfGcZKGT6M3dOw
78,68,126,4,ORmx8v2fWefT1Ka54Up0MQ|zfn7V7FVH5_J5A9dInfbnA|AzWwhJD-w91OJxpqUBnssA|qnlupHx2Oyle1fQtxDeeRQ
23,72,62,4,piLUryfru20TQEafOj4QRA|OXnDPFo9SVQ1G4rOXQYJ5A|3cLnczhB6aafUPnhOyEN0A|afx4op2BUIOlQGNYZoYRKA
31,120,121,4,M7qv_LrFhOb-OIl0ma4DSw|Vnh_rLa0jrd4Tqjh4633Aw|GpOC-e2vWYi1gADV1SI8eg|NxFuPjGPqM0X1RK4kOzdtg
81,127,97,4,Ops2BTk03uTYdGRqB9haGg|7HznGpvXxOP3ILOvBxG8hg|AXRSeJZfr9pi1wJQ61D4UQ|abyhAtKhZUh8w0VT3Rn_BA
127,33,81,4,qWTzwt7IyrElM2g9nVHm2Q|3JhKbYckmOW85_Cw529erA|-OPowcQMNgdjzofWhD9uvw|amjqmsc7LzNy9gL5XC6rTw
67,28,118,4,I0AJ0BKPdzT-fIUo1z9TUw|eKRGSCTYtYO3ltC69jZrPQ|aBTdxqhKOsoWJWgdDP-MEw|BVP6QPZz_cQLoBlNTF5S7w
81,68,25,4,f1oDIZxQ7V44PvzPCQ-tEQ|Am5wWa0v13NZRsJ-g9f9cQ|pog-n68Vw_8tvHPHB51rZQ|RajKQBW6DEVdblVhSO7uiw
123,4,96,4,f8S-27ATMBpRwcXkRPExZQ|uz4JuT6ES7nsq1v_4_Ozwg|mGiqxAK_jZKV0sfPcXB7Zw|q0SDTH2aS9Dk5xlgU51nAQ
8,53,84,4,zsdUQOWWOY8IKQPCmZtG3Q|J5KCZj4soXXiMceLe-FJvw|g0UzHjer5gS0cCsNYAYO5A|1IHHPsg_ljjjs4LoKemvRg
91,70,105,4,DRnvSL_I8MLuTLhl6O4JBQ|KwADSZGoeiqnlR4vUpNhig|dQz8GzXDTllj0XT3HVkYbg|5nFoMJ2-tljaFFKIK3EyOw
108,108,65,4,4RMHlggaIdNibPUJPVEd6w|aNNCjIDnTxn3YXRa4SnzYA|Yu_QofgDAjn__QsMi5Wudg|u7cZUEGK6iJP2gvI22xY2A
77,74,25,4,3sdlpskDaXr1P59BYjGoFw|GYn2pPeu3rwIcWmo1m1nmA|el-WV1mOpFmrQOowLnh4aw|8j5bQ0nDwoGiFaTQDNCQTg
26,12,1,4,SJiPVACkEd6S0v3YrWLTdg|o2wOHahV_ZSWi7X-aA5VOw|0nwOwZGlB4v6XfuPLd-HWA|OCw83s12X0s_jm8nHjff3A
74,5,82,4,r7OYWCI1l5KHj06qnub_Gg|3UHWoRTwxV7iy8njqA9fMQ|018ixB-WinNmflwX2UvS1g|K1PVi_o6gMkuASnnFR9hWw
25,73,58,4,rK4MQ-vybY5KXI73o-0mlw|HjewUoIXMm7yLu3aqQVTLg|Ro7opPbuSZdL1igdatdTMw|qJxOT7bo-PdW1-xx3nK8SQ
29,70,39,4,Hbd-b99EBCYTZfSaZz3tHQ|yzsnQxRDkbUD4AX7RosOhw|7YZsJLbmUFTgy12q7ARq1A|UjSyPFzZcd70c_nm3tnwtA
112,2,117,4,ek44MbBmjmcQywn8Y1rVZA|PceUQ1uT8ixXTpG1RMSMww|uR1U7vHyaIbq0u4aNHx6Hg|m2dSfWtjHiJzcQRN43rfgA
28,70,54,4,DNA6jRC6wt0QXO4zN-BdXw|SeKHzoj1qNEHs1pTYD_fbg|gGCDNqH-qfaQdIrQTfB5nQ|_zIs2Rzj4KQpnFRxKrT_sA
26,18,1,4,KgozvZ1UFfXuJToqe8CfQg|bfmkl8HoF5yi3Mk3ySxYgA|IoeHxi-tXbCUS47M9Lagjg|Qkn7xSYIsKYmGmlhJZQJcg
91,68,13,4,DGvkU7CkdBs6lNbncQmF3A|U5Xuk0e2GZ4TSV_km6__ig|OScArtTInz7zQdW5wC2Ebw|3gVSrS4kffGGZT8oXHsIcw
94,92,90,4,jSs2iTKe3Mb-esVU3FmsDA|XqWebxpqQkIgetia5mskEQ|w-CmycB7MHsz_Ld5vAXyRQ|g1-d6abGlN4YRfSONkLtuw
55,28,100,4,vixUPc4ab4eeFVWnM4cngA|fw6PlWy2ghCzuUH24p9U5g|_f44lBpB4u3j4ts1a3lftA|kb74oa8TzMFnzk3r9uV5tQ
3,87,52,4,B5GWMJobuGcD57kASD9ntQ|75Ela2MABxzZTs09OFSRsg|w54Lw6fQqJ-WKmTkizL2FQ|7Bq927oiZRlEVMqQSNR0Lg
67,2,105,4,HhU92tUeDvBGaFfgQHISAw|JW2czmOSnyGHnwc87PGX5Q|1an1iRHmUZLui_qDaDBMSg|PCttOP46zDnd7ar9aa2-aw
57,76,118,4,HYnOTG5ss5GtKQC0obLcEQ|SVFQodPcA2AtWPXPxelJkA|2mboTcPKaHh35wGmRoq0eg|EjvIyyvUGJ-l4G4QLdRbWg
127,6,84,4,3qm2sG71yvgHJw1Sg22rEg|p8JGaGU0bKzngOKGjnaH3g|NlN1Twh5UwqnZ_KwE4oGBw|HhaL0aFNFXsxitfL4E7upQ
83,68,65,4,0CEUpFtaKhxbmrbSdP9MUQ|pP4q0Mym-qt20nRqTKbzhQ|nKK8tgjteduOIxALbfJNgg|Hr6aM0s-woIJaW6DJSbvNQ
127,72,84,3,tn0H9JOx4wvKe0p4Wu1ORg|EalPRF-6CVQhpBJjM-fxbw|8Iun0Mjc2PvFx9-iNR7qyQ
38,19,53,3,gu2-TPPdyQyHl2CnPb7Xjg|9t5e7Tfd61Lj104O3b_fPA|SZ4lt-1ZQOsQJbTf6CMFRQ
108,108,97,3,VbItL6RDULtnw4YvB6EhVg|VZqrQ1dEOUWp-A1hNsdZBw|Z5rqRyZ4-iEBRVXCRbysfA
66,47,81,3,n8ecak12IF_jhnPNs37AZA|JxRSBtTNuLULDfKI3YGQSA|hX_8ZUmIqWFWzjdiPrf23w
69,115,62,3,BiuIf46UxUAWTNiBmmcSWQ|UXHv16NI_l9FGpsBbB3vSQ|q43nr6E8ib2p39sVYtPGww
23,4,8,3,lAnCT6ipJzKxFyR3fC7g4A|rdu6x5W5k7ChRskiRR332A|IVA_KlMolrs2LVWLVXAs8A
83,71,65,3,HCN3XWVqv04fws8vkC4H7w|vlGBKK9Ti07MYibNQbTq5g|hKvPFno02JUW-sGCkHSnMQ
77,120,80,3,r5yb5JfWV4TryNZlMBHPng|kSglWloGVOI5evbnx8ub5w|zpKTPWoW56wF6d9qNnxM3Q
44,108,39,3,jndqIGsMQnDB0dMHTZ3GNA|72_X-wxr9TyT6OqYb-y0sA|A73hMO-Ireqx47M88FWYTw
87,6,15,3,oBpjZ_1m_Z8ELdq_1btj8Q|FmiF5GwSlG0tiZnmGa0Hvw|trTTls_MshX8H3hptEVKrw
9,118,25,3,-T_lkOvaK39R-Ufg6VUyxg|MG5FKykJ8gvvZlgv3Xhe0w|KKWQ-OyBDSEVtPQGt3yxiQ
93,127,1,3,-FSNRWP_3twzsH-qliHcZQ|nOEuF2LUxnHSqjLLbg8VKQ|Wewu2lolL111m_1TVTgR-Q
90,19,35,3,Jmm8H0GCKaLtKOEM1brLeA|1FliMoYQnq72HRxEIPY0_A|Bu9x6JH0H_b7_R_X53glOw
20,12,62,3,IU6FsZm-1BAEymLBYJ_PMQ|_vi0nhfx0jSlIOp8PzD8QQ|Dw0nQsVS_2-vlhLUG87Gpw
50,2,96,3,mUrjFNvYpR1dXXn9Q-qSEQ|Wc41sOvcWAz4mj7JgRMqVg|Oei9PtX2MqO-ayjgxzjOYQ
16,13,84,3,Og4z8nB4ZMZs3oHkVhB_pA|RHM0rgCNOMGzADrOtPHMBw|wlmddk9BEW3dnxuaFwwjaw
87,2,15,3,auaHznnSsyfDWx9X5IjtyQ|SQjA6g-Q5aQenTfoGKzyRg|GQ75XoXnC2-AjdzUdAgioQ
72,92,105,3,uzpiSVy6DTQBNByAhT0Z2Q|i1JDddNy6B9FOERNlDdB_w|smsZqRAirDU-c5uMxFaZoA
70,102,22,3,PvT44WlqJLkUrCITo6AjRA|7YsrfPONeC5VC-n5N1gb5w|XaBpAWmqE-krpsYWz1GPJA
40,76,105,3,afmMy0m-mH9uNUxaZZAKpQ|YWlbmf70DcaPh6FGnuZhkA|-Cf4TdTeHqdk3ZmK9_4p3w
100,86,80,3,xb-qtXVZ7xFr51Se5fAZjg|X0lCvXEahUA5HEPP3SZjeA|4o0xTz_indIcqzJ7juHBAw
33,113,21,3,cGHnqrUiSMW8aMJ9mg8e1g|1y3y_ihpO6SHxK9MRdtSlw|xZ8xX5epDVMqD6mklwtP3g
75,72,82,3,K_d3vDN8nZ9HX0z7d9eoGg|h2Xj9MEYcffZi8h8A-SRgg|Jm8OvNQy8PlXUroRmKE10Q
0,4,15,3,e0IBYH38Cag9jjojUmTAPQ|78j1ox-fsLGrnBRzn3y4_Q|zB2I7qEx_tg7a2imRCJokg
67,63,118,3,ti0EtGjQocXC-nvXvDwjHg|aqX_AbU_q7wohvHcv8aggw|5Gr1_aXcfUhMR1d5ETBuaw
118,63,81,3,DgNM0DR8_uoDXyaysElVJA|Rzx2E5XgTeGU7FEbUZ-bGg|6X6L-lYcsi28PPNiLGWVKg
6,53,29,3,pQcFNupqOWegs3Fqf93z8Q|yMq9b-R8Z_K6Uhw6z-zZSg|cmIQVNic6bUsJza-YkHM_Q
16,92,118,3,7E6F4PcFUzr8SPB9Q5yQBw|vWERGBrcoWgRBzWdd_yWWQ|jeJbUi0s_NpObUfKOQZWqw
62,127,1,3,0tamJjc_EA4uLJOhb9dtgw|yx31OWOldAFmgJ8PDzgMYQ|HqOdvnCuA5SxRiuf3lNgig
79,52,105,3,EQyFENS3MWYRuDt6Ty6QJQ|4wtXL_av84qwCpOTBTjsyg|5lZNaU_zyoVA9tX-yKwA2A
38,21,25,3,GPs4ssH_b7aG-xlI7_eung|xyEGv9slxSY_puWlB7L7jw|5Cj7hVtnGhaEIKYKQpQ_4w
69,86,90,3,NnlQhXtuVOVjUFYB1Hqp8Q|VEtXX_EyiQZBtQEFDKrhsQ|9ZNfxLA-McUlIep4UM5mqA
107,120,46,3,xBS2bMESuefLuhZMltM_ww|jEKE_T_iTSCTehiB5K1CvQ|a-dPw0ISYHoxMmWgd4mK-g
76,29,104,3,P4h9ff9Zu3c_Rqb-gWkhUg|g3xvwZPyW95KThnc7tN79w|Ix_88gFalSxSCsz5Fbnl7A
78,108,105,3,Y7EalRsCafsApK5DcL_mTg|wgoe4T_BDoV9lljhKo9gUw|O0jIkgflIoU-PYNydIuMeQ
77,124,25,3,oIr50siZDtDYCE_p5K8nYA|ZSaKeh2-3U9BiMMqZA0z9Q|oXr3EhnQCqA8SNWIZ3H4Fg
125,91,97,3,mbYy1yP9e8BLh-blFviOSQ|Hb4xDlnBd2N9jJND4RsqLw|djGSPb8zwOZ-Cl-DFDubsg
18,22,105,3,tG_o4LxKqdo6tJGFyS-Qig|QxyWLkrSWzedD8eU0zj3cA|MFdWavlObX_pyrHtkSLWnA
37,68,108,3,z1TyupB3dqGlAfijPyGryA|NVmDogNEpIqL8wksyfcTEA|r4eDzodjjoxk79ydS7V67Q
78,113,105,3,Mt6XTQfwk2DUD3AK29YIBg|-lVEVi3vtQ8_L9kKT0bBwQ|VC7VTddnZmY6RQoLQd_49A
74,106,34,3,OE984imunvv0HCp2HtgvQg|GZF6aC0nOhappc70jj5RJQ|Am_H8-XxtTfV34QmOuWcyQ
1,83,105,3,Dx3s4k3_a1XcM9k9Fvi8dA|4_rG__MXy6Za6ZyI1v3Ucw|s8FLEVtQMV84fKUgjMPKaA
86,64,84,3,Fe5Q2saATrFH4V-y6yhfAw|lV7zv7jsrLAZ6IslbzQiuA|Dc0fpOkY-0e5TBAqPxTuvQ
27,73,39,3,FnEkr6LzjuGsg93Z7fkl7Q|kJQJ3eV46tJR8sS_KdDKBw|4hQxm6xckt0EGqfAGzQDyg
86,47,73,3,MJCKZqLXluoRRYuAT-SOCQ|JfKe2LI_1F8NhqOsKzHggg|KnPLPaIimYCzGu4Qxli2DA
30,63,25,3,Otg8SkZHFAZUXvW5MeNU6Q|Hwma6sNctoesQzcRsN8CSA|QBuUA9LnalBq6WsIZbqaHA
51,127,80,3,Zj191m1XJiv7u_7jQZlBeg|wVgo5MaohDWNuudZWWwfJg|Af7NWqfoTszSyyuMRU6few
27,106,25,3,VxC-ThIRmU3VcHS88INn4w|KiUa4mgYeMGXT6dwiDp04A|RFYlmTjgwhOsm7qJwW1G9w
11,13,25,3,YNl2JK7qqYyHqKc4bbKivg|VPfbGIf3ieDrKuWheOjSLQ|8yZzf0gdWpSmY6ziyq7hKQ
16,114,53,3,APIhbh-BEr29O7JNrcTAlg|EDdXCviJePupPdni6CQY8A|B6RTtrOfGwXoTCJUNIsVJg
61,52,105,3,nxjY1CEz6S6iogenYhlj5w|shmNcjICpPMrbo-sjJ0mQw|0RSws84Im4CsZ-W9biXv2g
68,108,98,3,SDL247FlOnScJfuNjZESxg|aXr74YWu67vUtWsbmICbag|gjFUrbSMo1rA1jgG5IhA2A
22,88,117,3,EfYKKT1ov4SYDBdrQiekvA|XhdTyY6JKMFj29PEJx-zfw|JK5y33Om4fm9sZ0IEvmRlQ
127,81,77,3,Lb11i2WxB9p7r24Srv7c4w|wJvkxHX_KSUwvsoEjrRe-g|vaR64eC4ltP6ieWz8WFEYg
126,58,46,3,90OqHj6ES9Npo2-ncdxurw|2oO6flZBT-GIJpN50peMrw|LUxMJ-3S5F2JHt9u1aPh7g
87,50,15,3,z-wYdFvKCc-4hSt-MW0B9Q|feycIWpE_lOM9iPu1FMmww|EKskUEBnYFOVM25CPCistw
126,95,12,3,qZk3lDvVwOV6FcCnDOyo4Q|U5RKOpCrSDa2s1C_d8Uhng|_l9J1_7GAaJDDNtHBz99kQ
47,54,24,3,FsRAHiYUERqUIeGVt49svA|O7bOALpYQoQH-wPSxHrwsw|asbEI02GRGFPSPM97hrIaA
37,54,82,3,ES5-3q2LzvChQWlhbFCZWw|H9dXz4RDYxzRM5-z3FyVTQ|pBguunWb0Mu6hDxgZ6j1AQ
18,115,92,3,Tsu0y3A9jRb8hZmQPw-QXg|hF2a683wH9CXwrYZnLhSZA|kiuMZLlXjcV33oLMD1c4_A
121,123,1,3,RhRQhyGHurL9WqRoAn7luQ|JnPIjvC0cmooNDfsa9BmXg|0Ae7F98kmeA01VJCIdD8vw
117,70,1,3,nsZMsV91PfYQ8w2lbktpjA|uj5QvIphe4ZWHBTCJRVkaQ|ryGCYr4qNQnDVtji9RmbEA
124,70,81,3,ipaHtb0jzsnzuxkjQxvxgQ|TFbTZyxS6wN469IyN4BCRQ|7NhDWaGc7xQfSDj3XKJq1w
17,17,125,3,zshJGJPip5oKjocYXhLofw|xnmLIzRZEzOod7LPY64elw|4FLz0ha5Gy4dKKl3UFVI6g
91,77,126,3,taVKq3N2vPxeNAHYDJAL5g|k8pY5zMMdflYze96KFdmyw|QX3g1tCeHvb_kIhLmtBj0A
3,12,112,3,FfrMJk5L3weVgVGhpG4c2Q|OAs42PSxiaPS25sO8Vtfiw|9iF5ALxAskaBFRzqoG7SNQ
1,4,105,3,KzJ_J-U08OhhDJjuW0DCWg|NvAHCSRi9KaJ_JuFLXh8uw|E_YLoKA_fJ6m9mc1g7hzAQ
115,28,15,3,3LI8UDH94zmJxTTVm2rXIA|bJ5Y42F7hPl6rKXIY_LiYQ|lNxwIwzCFd3BsxrEqafLwA
100,121,58,3,a0rBn7usm4HTnPcz_Angmw|bWJZiwXPWgtlmDDyt-YCEw|xYiFhIxwluJ_qYIyScWufA
98,127,1,3,w5fyVRnGWXl_ldGt0Hu5uQ|pq8x9lii-ZV1U4RJVG29Lg|IefEo5kZdwR647j8WBUozg
20,120,62,3,NeY1bH6IKJxnn4YAixibsQ|RrrqJ2XY0CXNBot7zsdXPQ|wocwfwSFrNfYJRyfYSi1Cw
106,10,108,3,alUk6OwNhofyc90NDMDY-Q|iGBNtwOI_v23D61f2R7e-w|8jmTWp1l7gjs0sJJMthMsw
11,102,110,3,4i1to26tzHGWDpquEeazwg|EP7GpUM6lGWOpvkxG-9C6Q|kMfWeZIv6g5J1VoBZ_ip4g
97,0,96,3,uraQK3Sd3qe3r4a0ZeG-Hw|qR-8OYSnYucZUhPpZ6CLJg|8pSi7jAI-oXiIPb40Vgp5g
122,92,21,3,6SclMbv8-46ZsJAPDoiLGg|ttO8cgM35BgAPcpZupwmKg|f8rdOaxlnKD6sLyUBokpvw
20,82,62,3,mlrYh-m3Zlqp9CTeSvdOsQ|lne4yuLraZx-W_0f_CvTsg|jvQLCjrq4nUAslDg3CWOhQ
74,82,65,3,Yle2_bVkAv3ahUenS2KPEw|SHSLbgp5ZoqdWsMbaUD_Gg|QGCj7OANecI2SX31_3SYQA
70,123,22,3,KTl3dH_1t4PLts01K5WQeA|2jkzK3hbitfnff8iVJjmqw|CvDPDrGIMUQsZ8NeDWu2Ag
94,22,118,3,p3oNTgsyNjceG3xOA_QXNQ|9JnWIC8AxZB_WoQSqMudtA|ntm_Asl46JhoX2n2w698JQ
114,106,121,3,eLt-dwl-xxXj9nklhs2eOw|3yl_F1v1FU-l7gDvJn30nw|O6xFfSeBd1qQEp4aJJqgVw
14,91,82,3,bsVSOoV-IY3jtztQs4XV2g|ErCpFI7z3eJc-Gun0tWVZA|avO4eJDMcy_v2IBysiEAOQ
34,3,13,3,ist795rpy3gzWVbfrvU-Yg|BHVsvLOJ81zTsPP2XMy3zQ|ctlxZ6crKEcPeuzTGGN4sw
93,111,97,3,2-oXhioK5KFCSUVNjv2GCg|hPu9RUh8v3WCFhJQu52VzA|T3qhnbZ4la5wPgwkc_8apA
29,59,1,3,XpTNCVbO5wL1DtDyKzKqfA|xb5NsCqvQw2uE5HoQyDr0g|t1IpUoqNpeBednKVwpx3pA
110,35,58,3,fYXCk6Usfd2wzyaBBIM4dw|WIYMl1aBJpCS1ed1e53GGw|VayJyqAwLdMBt9HAINkxrA
91,29,105,3,6LCZLGa09Qifn6rG7-DNrg|mDd3GFkYQKXhTlpm7SHtCQ|FFaf8mspfggNqmKAdk6tQQ
65,19,67,3,7pwZZVVlYCxQvVdd8Q03wg|E2pfdKBpou7ZdIBxyZo1PQ|6yUwIic-obMfUiPBDDkTkw
118,4,118,3,FTOz8_xNk6BBrsY1O_KF8Q|cNbFLxDe-wAsIboUCbtCdQ|KMm3o506ue6E6sQuRtsyyg
111,86,53,3,CSJLpk1Z233hOPoZFsBl-w|_27BIQa1uBaqx9deGt6iow|PEe6UidOMrc5FOvwY1n-Ew
59,92,92,3,cpnIFN5G_J2UK7PNDT0j0A|wbEsvQ-WTQ1M95QcRrApLg|dwlngUMWtq-_dTxe3-8waA
75,72,22,3,RbjRDH7YDUf7-9F5yMOC4g|L7ds4L1huaAAjE4ctmt-Rw|2PfMtJW-jJFElDT-S381zw
106,6,96,3,NKP_jXl7Gn6hkiR8D206Gw|j0xNFjuw9cCuFStDXu-jvA|sXVPF8-hZ6k8zK2d1O6hNQ
