p1,p2,p3,n_pois,business_ids
47,28,0,2,zMeFNx-CRBBWr-5jESUm2Q|9xDOquEskrcoo_K-AkaQrg
72,1,75,2,xQ0eRVrddCuV0S4nc1XeRw|XbKXYLjC50m1_OFESDYLWA
2,85,17,2,iJp9sq8UddLSrUtIieoD0A|AorcIbAAOJI7z0CBwICwoQ
70,57,80,2,EO-Z3BIndjFQmkmj-b99ww|6jFaC8maySATCsLaiNOvzA
27,101,90,2,oyeQJrF4Kf0oLY0oIc3J6g|hMN0C9holCXzXyYpU2oVbw
1,58,51,2,HcCHBWHURM39L17JbpUrNw|g9MWxLxQdADqja0qN1HKkQ
96,13,94,2,4h4Uskb7B8OTI7oDR7wImQ|n-l92t6SSJn_hqtpaJXdwA
85,92,17,2,IY8S1myIvfpcg8d1QL87jg|Jal5QUGEYu7LChOT-8cbLQ
77,110,81,2,vi711dvB7MfvwXkoGXzbDA|lGwD6-xQXFtNqs6rjQBGIA
114,63,105,2,FH1x4vQom0CwuOy5Af8b5Q|zBg40fmmODdTHg_h6mRWiw
104,108,35,2,42cHjHD6Kkv7Ms3-lLsimw|z31te0YMSegTdktp3qYqGw
8,40,44,2,-XjAOOYVnUIHUxxjNcpUmQ|P-QnNW1zd952_Bd55RmeGw
54,51,125,2,hsVABdu0YXZ2jFLSiUcf-g|pNuUx7_HDBCVaInwn5aIjw
69,108,124,2,MwJsk91FJ73YzzmpVaJihQ|Oeaerj6kDDBRGnUh0wLAvA
87,110,9,2,hKJY9rtaahG7gP3DK3_mPA|rIGX4yiwBwI9l2XC5F0dbw
37,105,96,2,7ILr0vBUclMnsBSUDc2Lbg|pY7sJaoiOrec5ksnu5Y6sw
87,65,59,2,4h-zP7yhqAbvF5pz4GyTrw|DIG2JmVqk0jvvdcgpL1Hpg
18,102,75,2,AmVtOBHPthh_Kc2QQCi7DA|3DnbXkIQMVGPYP8snj6h9Q
39,82,125,2,YSTaLnxXEvNhby0SEu-5KA|fKq6hUGjl4OviVZ1hLNbYw
26,101,85,2,903pLp_Yog3fxJswfUqnjg|XUM2oyMmY-v1FbzqKAsZrA
63,100,96,2,scH9yupjqMr-XP3bzJGY0A|3Wy21heeDm8h2tSZfcj6OA
109,37,6,2,DboqYyH-S8pV6WxaF9Plow|bIFsp9D_q87dEtt8pdI1DA
40,58,51,2,MgUajhJ2qxNzv4YmR8kNlQ|4I5G98Zvf3Q5KzCTGki-Ug
52,67,94,2,Pxkkb2ekNo2GIhnednnbfw|oy_1oustgtgMYgdkfJ36dQ
117,84,17,2,2swMZVA832zkmdPBrddPRQ|9kfN12wVGnKo54AaRjz0vQ
119,11,96,2,ijU7hEUbD1Nq7KKbi4nyeQ|AgTPBMMz2Cmn11lbPe3K8A
86,67,81,2,zITiOKyBNxWrhrj67SBqEQ|XnbnwQD4FZwDxzuupHbsYw
46,21,56,2,Uo8McGzcG5ifxPUi67_Sug|CTw1twYjlN4MvFBPaMxm7g
39,102,89,2,KaEBkaHgbYTYEJ2MMVP-vw|RQWQ7FbKYpmirpi6OyIHcg
68,58,38,2,nvqXHNfZVGzOVoKO3aD8Lw|yCxA2uybxz9WByw1saTAYA
88,2,35,2,Vs1GKzhgYLBthayVNuIbGA|9h0i4lVC5eCVhRTanWsEAg
88,2,17,2,n_RyzuCAiR4yW2JLkl0Jng|CwL56LgcMz7Bvi4xODHVSw
61,121,81,2,skHwbb-SxqFeKHNemu1m8w|SjRaS5u0GR1vLgs5-4EH8Q
102,110,81,2,19Gx6T0v_GZW2je2J_mqOg|Kthnb7PjDSd7FsBp4wqoHA
87,66,51,2,gcLIoxlgkKgWq6YipseOgw|EwaakynaS06R64xY8xM57g
104,84,56,2,d-5kMts7CzenaPgDzesQDg|ArIXofDAcFztX8Ry0_81sw
8,85,44,2,gMWdwoK69sKWUruO_DWILQ|APCQDEIdk5hY-uIR5Ds_WQ
44,100,124,2,AoBQeAvMtTOYTx-hThDLZA|_nSL2u-ZzX6kkAF2D2EZgQ
7,63,125,2,-1g8Qb6t_mSX_ak1thMmrQ|v1Uxox6sMjOV2z1Wk8KN3Q
63,58,34,2,DqVpNtgFCP47n6frh-LREA|vyOVT4bcW227LRwJGHTeSw
38,102,56,2,fvvcazqU4YeWyRaagMF5pw|pKWxpYsS-z6D5FMKfOGuIA
124,125,66,2,TinAvKlW61thzvqVgqf6zw|YUrMj0-zS7jejLHEfPF-VA
117,100,124,2,OrU9wTeHJSLMwyGqYg4FAA|RjOnk_W82F2brYtpDZ59MA
56,27,124,2,GUuLWkqfieTDwORs8z8mDg|Yucf_GqN-tVJl7XF1JAhMQ
64,84,51,2,-ipZBVF9nWm1vzrvQ3444A|qyLw23TAfWNJMSuIJBpc8A
63,58,96,2,FH1sTH13rupNdANai7JFxA|ZJzlns_dFkapVajmdFHGuw
115,125,31,2,eKT2WIqkyolvvcjqsU7rUA|f8ox0BvAW2Bx6YgCkzh0rA
90,26,113,2,IuuqQO1Yxyl5D9ERtLyGrw|TTKxzbRCbNit5LmL9taxLw
42,92,6,2,6kmexpuivgntmonKoE66eQ|cRg8dJQLyrSymyli4WxNXg
37,1,113,2,RTtVLzVyGe_9wQr7nAm6dA|2mJ9IiIhqjBDG8R_tsFdXA
56,100,105,2,sj2o49ZCq2iJlZxDNrHDaA|RRGLss4hhvZZuR0N6GQlSw
104,58,124,2,lNECraPTMtUPDJPjmF0tVA|kbWKwvLXfJm5sLVfw-Foww
18,123,44,2,A9HKXtFnNprkzGewUV9QZA|Po6WLHD5ZFkVoiuTFL3Jtg
123,42,81,2,DFEfjbZSMgXoft88GXZM1Q|kN1Z5QTAPqDgi-GG1sqacA
1,51,48,2,uJc9lKaxLNBZch866x4_pA|7wcHZ80HLJVwUijAH_efJQ
56,40,116,2,qvXw3V4_9Pu4E7Qoi7-cKA|r926yelr_EJAKQCjdD6AWA
66,85,105,2,ao7mtyHSSl6Jq_vuIGC-UQ|JVfXY1dsJBNihtB4Mea7Tg
124,102,34,2,edMdWsS7_gsgFXyznjlQmA|V1kq5OBQeymGoYYpU1aCuA
76,66,44,2,h0Gx3tVxv2ps_cCYiT2USw|zTb7x5g7Vdv6U1gsHF-jQQ
29,34,117,2,OdRkeCycTpMRow9XUXVNWw|Gl3XO4ECKKli8-bKKdkkYA
117,44,76,2,kwtKZ3fzM5jlR8Z7KIA17g|4FdsX3MbkcdBRAr1aymF6A
111,83,44,2,cINFgeSY1qrHmsEGIqZ-2A|tzArEcM0tA9fW5iI8gw57A
100,6,14,2,JWyBKuDjc1tKP4DZXVEnpg|Mrou58GInOFO11dJXOXjxg
124,35,59,2,3KI0WnM1_lnY4QPRtT5O8A|84fKFTKnYwc8PijJdMkkLQ
100,63,34,2,xZlP6e7S2RdWu5eB-fuNKw|L-mMtwcJwHlg4Vt4O1MaXQ
88,29,35,2,2Y0L3Hf6U-76jGvviKy5pA|D-1BoOczhXGgwhBOR5v-nQ
62,19,73,2,USTRt6TuX7cs_xRsOP9ZJw|LVl6J0ld43IfHlOK2u5wpQ
15,120,81,2,UjOq8dBVNv9weHrVDqm3kQ|xIxaczgUFRr5C1LNbQSKow
32,47,39,2,7V_I4YRGEXZVSGrw3jDbDA|B5oLvDymksg4vKl8NH4qOA
105,87,35,2,VZhRxX3BzU09qK4UlXrN4g|0RxU5OglQyPVtLKC1LPgsA
107,7,75,2,GWLRfCPuVwqPOArG8PPP6g|15tq1oFSkA6ksdHn4z1Iqg
95,58,124,2,_kJzi_k6LwtE3phJFxNOzA|54oLdsGU9B8HxFTqCCqV-A
85,104,94,2,dC4Ahv-Q7t77b4fQpvptCw|S3lmzX0wJcTYf9q1e7P_CQ
15,85,96,2,DZdGvf67WEG8ZDRM2fLt1w|j_MFw1jIyDU_Nt-J4wKCHA
102,89,94,2,5iCDjFNkihjzj94Gh0kyIA|kcL3D2xK9_1Uyj8zRZMyvQ
59,110,38,2,SW_28Td-gcaaCq7t8JzBDQ|QCCeSRN3nolze35v2HMmdA
80,92,105,2,S7HRC8_VRG1o3LMtjW6PZQ|JHRAqu_yNBESrFiPi23Z-Q
74,63,45,2,_UT5fWAPQiMQEH_wKqm0xw|qr-tYwSXjyemq0H_bk8JMg
73,56,68,2,RZS7Mi9W5jhrEafqAfgwJg|Id8LiSdQ9FbHzwxxUHwGjw
82,106,34,2,N3gvFwDF2QA9HzEPsMPZ7A|E7ntP36ZqLS0qq2_RCHr4w
52,20,125,2,3oO5g64Fs5mS0rUGxmwO2g|wifIOLejgz3r7l0jNQouCQ
106,35,113,2,FQxEfhBd1gMrurP19bhK8w|wAPXYljzn9YDTvQqqL54pw
23,116,16,2,jgd4xLWZ2_YEBiQgdvwztw|HJ_rOClY2RPrdervYopKmQ
93,109,82,2,V7AjDDmh_NCEnXyKDPTSUA|M3Lmmezv6ZL8oEjldnbbmQ
34,72,125,2,F7_fW7cRIIAxoetrP4fN5Q|X8He1jnuF6H7kk3rySTo5Q
42,58,125,2,9fRgK0ZIvb4MGaDE-37ziQ|E57mYmTSD53K_sb-wBUPVA
69,58,51,2,OM5beWRkxZSu1TShUC3EDw|IoAubn7CpU2rqcURxUo1MA
68,85,82,2,1BT287ZmdIWGVoGCIJ68iw|ukgdqjhgWXtt0poPFU1P7A
49,87,125,2,bxDk3YLoMOTdmmf_4AN_4g|f0g9JK6FUWNVgmS7AnJ3Gg
88,74,110,2,S8saWaZlToeNoloR2fMrAQ|QBNATcq7Stx9LxcSq16W7w
73,110,124,2,se46OSoWF5GprhuXjM5eMQ|knT83yklXA3_9BVQYLXTBQ
116,123,22,2,055PjFaDUTCfmOn0AvhGuQ|WN-t8DRw7EWLWwPyoBkrwA
8,107,44,2,ro2IvWR8mWM06NYpic9U2A|uDQNEJly3Y7O1kNvluQiRg
9,58,10,2,95NWdx75Gwy4r_IGGuCnmQ|ws0mjFrkanX_sXoUVRh8Uw
110,48,105,2,HwaQgoLs6qOo30XWNZ3NyA|s5cEDXoKrvD-coPgqifD8w
102,125,35,2,BBZYPLRadpUKoeP82sIqWw|apf5m0XBtrbg5pVVf9nS7g
46,56,91,2,8kp1eqQflG1bHCTXnITnqA|wyXout3yStwg-knF6Bnelw
3,84,75,2,j-lxie7nEh3UeUTpiqekkQ|GIFnN4Uk3wg3uOh0g2JxIw
69,29,75,2,Ey0t4U6yqtxCeMaGPf7GcA|nnn78cplvQGZSMVblpI5gQ
14,63,6,2,PHa__dszwtpRaSEx1CYgNg|vS77hUaSZFfoohTTvdAtnw
90,67,17,2,0E9eF5Oh-kd4xCcCs4CX6g|FkBG94suJSksG6zHgkqR_Q
113,104,75,2,HVtsnFYAHqqPhJ1-rlWPFQ|lIpEyYdxc0xuThAJ6D1qIA
104,29,124,2,18eWJFJbXyR9j_5xfcRLYA|mAe2vv24uxf6MlR4-yXSSg
115,94,18,2,Rad7bl6MFOEemh41CdREMQ|uNxV9Jz7tnDAh914morguw
39,48,110,2,QZU7TcrztBb3tXaPbVCkXg|4jN2J0vMbJI43QHYuPiwFg
